order_id,gender_category,product_line,product_name,size,units_sold,mrp,discount_applied,revenue,order_date,sales_channel,region,profit
2210,Men,Lifestyle,Blazer Mid,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-09-08,Retail,Kolkata,1811.9590184590688
2000,Kids,Training,Metcon 7,nan,4.0,6039.8633948635625,0.94,1449.5672147672562,2024-02-27,Retail,Bengaluru,-18604.10832861797
2212,Women,Lifestyle,Blazer Mid,L,2.0,7670.82,0.0,15341.64,2024-09-23,Online,Kolkata,2301.246000000001
2213,Women,Running,Air Zoom,9,2.0,5714.92,0.0,11429.84,2024-10-12,Online,Delhi,1714.4760000000006
2214,Men,Basketball,LeBron 20,XL,2.0,5016.03,0.0,10032.06,2024-10-12,Retail,Mumbai,1504.8089999999993
2215,Men,Basketball,Zoom Freak,XL,3.0,6039.8633948635625,0.36,11596.53771813804,2024-12-16,Online,Kolkata,-3805.1139387640433
2216,Women,Lifestyle,Air Force 1,M,1.0,3111.62,0.0,3111.62,2024-10-12,Online,Hyd,466.743
2217,Women,Lifestyle,Waffle One,L,2.0,6039.8633948635625,0.0,12079.726789727123,2025-04-15,Retail,Delhi,1811.9590184590688
2218,Kids,Soccer,Premier III,6,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Bangalore,1811.9590184590688
2219,Women,Basketball,Air Jordan,M,-1.0,6039.8633948635625,1.06,0.0,2024-10-12,Online,Bengaluru,5133.883885634028
2220,Kids,Training,SuperRep Go,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-09-09,Online,Kolkata,1811.9590184590688
2221,Kids,Lifestyle,Waffle One,L,2.0,3375.97,0.0,6751.94,2024-01-06,Retail,Mumbai,1012.7910000000002
2222,Men,Training,ZoomX Invincible,XL,2.0,8897.19,0.11,15837.0,2024-12-21,Retail,Mumbai,711.777
2223,Kids,Training,Flex Trainer,M,-1.0,9180.15,0.0,0.0,2025-02-15,Online,Kolkata,6408.8596649999945
2224,Kids,Lifestyle,Dunk Low,nan,-1.0,6039.8633948635625,0.12,0.0,2024-09-24,Online,Pune,5133.883885634028
2225,Kids,Basketball,Kyrie Flytrap,11,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Hyd,1811.9590184590688
2226,Women,Basketball,Zoom Freak,nan,2.0,6039.8633948635625,0.31,8335.011484911716,2025-06-28,Online,Delhi,-1932.75628635634
2021,Men,Running,React Infinity,XL,2.0,2186.9894000000004,0.82,785.0556000000003,2024-10-12,Retail,Hyd,-2922.1514
2228,Kids,Basketball,Zoom Freak,nan,2.0,9382.15,0.0,18764.3,2024-08-22,Online,Kolkata,2814.6450000000004
2229,Men,Running,Air Zoom,XL,2.0,7143.23,0.0,14286.46,2025-03-26,Retail,Mumbai,2142.969000000001
2230,Kids,Lifestyle,Dunk Low,10,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Bengaluru,1811.9590184590688
2231,Kids,Training,Flex Trainer,9,0.0,6039.8633948635625,1.05,0.0,2025-01-04,Online,Bengaluru,0.0
2232,Women,Running,Free RN,XL,2.0,2186.9894000000004,0.32,2923.0208,2024-11-17,Online,Kolkata,-730.7552000000005
2233,Men,Lifestyle,Air Force 1,XL,0.0,6039.8633948635625,0.0,0.0,2024-10-12,Online,Kolkata,0.0
2234,Men,Training,Flex Trainer,nan,4.0,6189.1,1.12,-2960.1968,2024-12-21,Retail,Bengaluru,-18604.10832861797
2042,Men,Basketball,Kyrie Flytrap,10,1.0,5254.47,0.0,5254.47,2025-02-26,Retail,Bengaluru,788.1705000000002
2236,Men,Soccer,Mercurial Superfly,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Delhi,1811.9590184590688
2237,Kids,Training,Metcon 7,M,2.0,5089.88,0.0,10179.76,2025-06-26,Online,Mumbai,1526.964
2238,Kids,Training,SuperRep Go,nan,3.0,4348.86,0.0,13046.579999999998,2024-10-12,Online,Delhi,1956.9869999999992
2239,Men,Training,SuperRep Go,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-04,Online,Kolkata,1811.9590184590688
2240,Kids,Basketball,Air Jordan,M,2.0,9520.5,0.48,9901.32,2025-01-22,Retail,Kolkata,-6283.530000000001
2241,Women,Soccer,Tiempo Legend,12,2.0,9662.04,0.0,19324.08,2025-02-19,Online,Hyderbad,2898.612000000001
2046,Kids,Basketball,LeBron 20,nan,-1.0,4934.46,0.86,-690.82,2024-10-12,Retail,Kolkata,3503.471
2243,Men,Lifestyle,Blazer Mid,L,2.0,9747.58,0.0,19495.16,2024-07-11,Retail,Delhi,2924.2740000000013
2244,Kids,Training,Metcon 7,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Delhi,1811.9590184590688
2245,Kids,Running,React Infinity,nan,2.0,4128.35,0.0,8256.7,2025-04-16,Online,Pune,1238.505
2246,Kids,Basketball,LeBron 20,L,-1.0,7806.98,0.0,0.0,2024-02-10,Online,Hyderabad,6408.8596649999945
2247,Women,Training,Metcon 7,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-16,Online,Mumbai,1811.9590184590688
2248,Men,Training,Metcon 7,M,4.0,8249.96,0.24,25079.88,2024-01-16,Online,Bengaluru,-2969.9839999999967
2249,Men,Training,Flex Trainer,M,2.0,7730.77,0.0,15461.54,2024-05-28,Online,Delhi,2319.231
2250,Men,Basketball,Kyrie Flytrap,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-01,Retail,Pune,1811.9590184590688
2046,Men,Basketball,Air Jordan,nan,2.0,9593.65,0.0,19187.3,2025-11-01,Online,Hyderbad,2878.095000000001
2252,Women,Running,Free RN,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Delhi,1811.9590184590688
2253,Men,Training,Flex Trainer,M,0.0,6039.8633948635625,0.0,0.0,2025-05-18,Online,Bengaluru,0.0
2254,Women,Basketball,LeBron 20,M,2.0,6039.8633948635625,0.89,1328.7699468699836,2025-04-24,Online,Hyd,-8938.997824398073
2255,Kids,Basketball,LeBron 20,XL,2.0,2222.55,0.84,711.2160000000002,2025-04-06,Retail,Mumbai,-3067.119
2256,Men,Soccer,Phantom GT,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2025-03-30,Online,Hyderbad,1811.9590184590688
2257,Men,Basketball,Kyrie Flytrap,XL,1.0,6039.8633948635625,0.0,6039.8633948635625,2025-02-09,Online,Mumbai,905.9795092295344
2258,Women,Lifestyle,Dunk Low,L,2.0,6039.8633948635625,0.39,7368.633341733546,2023-11-21,Online,Mumbai,-2899.1344295345098
2259,Women,Soccer,Mercurial Superfly,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-20,Retail,Delhi,1811.9590184590688
2260,Women,Lifestyle,Dunk Low,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-12-12,Retail,Pune,1811.9590184590688
2261,Women,Training,ZoomX Invincible,nan,2.0,2503.6,0.54,2303.312,2024-04-10,Retail,Pune,-1952.808
2262,Women,Running,Pegasus Turbo,L,0.0,6039.8633948635625,0.0,0.0,2024-09-15,Retail,Pune,0.0
2263,Women,Soccer,Premier III,M,0.0,5172.14,0.0,0.0,2024-10-08,Online,Kolkata,0.0
2264,Men,Training,ZoomX Invincible,nan,4.0,5622.32,1.08,-1799.14,2024-04-22,Retail,Bengaluru,-18604.10832861797
2265,Women,Soccer,Premier III,7,2.0,2422.97,0.0,4845.94,2024-11-23,Retail,Delhi,726.8909999999996
2266,Women,Basketball,LeBron 20,L,2.0,6039.8633948635625,0.0,12079.726789727123,2025-07-19,Retail,Kolkata,1811.9590184590688
2267,Women,Running,Air Zoom,M,-1.0,3075.72,0.0,0.0,2024-12-20,Retail,Kolkata,2614.362
2268,Men,Soccer,Mercurial Superfly,M,3.0,7330.81,0.0,21992.43,2023-11-16,Online,Kolkata,3298.8645
2269,Women,Training,ZoomX Invincible,11,4.0,6424.32,0.0,25697.28,2024-07-14,Retail,Mumbai,3854.592000000001
2270,Men,Running,React Infinity,XL,1.0,6039.8633948635625,1.03,-181.19590184590703,2025-06-06,Retail,Pune,-5315.079787479936
2271,Kids,Lifestyle,Waffle One,9,2.0,5116.58,0.07,9516.8388,2024-05-03,Retail,Delhi,818.6527999999998
2038,Women,Training,ZoomX Invincible,XL,1.0,7338.57,0.0,7338.57,2024-10-21,Retail,Delhi,1100.7855
2273,Kids,Running,Free RN,M,-1.0,4004.36,0.0,0.0,2024-01-30,Online,Kolkata,3403.706
2274,Women,Training,Metcon 7,6,4.0,6039.8633948635625,0.45,13287.69946869984,2025-06-13,Online,Bengaluru,-7247.8360738362735
2275,Kids,Running,Pegasus Turbo,M,-1.0,6039.8633948635625,0.0,0.0,2025-03-07,Online,Pune,5133.883885634028
2276,Kids,Lifestyle,Air Force 1,L,-1.0,6066.5,0.0,0.0,2023-08-29,Retail,Kolkata,5156.525
2277,Kids,Basketball,LeBron 20,M,2.0,3682.84,0.0,7365.68,2024-12-28,Online,Hyderbad,1104.852
2278,Men,Training,SuperRep Go,11,2.0,6039.8633948635625,1.22,-2657.5398937399677,2025-07-03,Retail,Pune,-12925.307665008024
2279,Women,Lifestyle,Blazer Mid,6,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-03,Retail,Mumbai,1811.9590184590688
2280,Women,Soccer,Mercurial Superfly,M,-1.0,6039.8633948635625,0.0,0.0,2025-02-13,Online,Delhi,5133.883885634028
2281,Kids,Lifestyle,Waffle One,M,2.0,6039.8633948635625,0.0,12079.726789727123,2025-07-13,Retail,Kolkata,1811.9590184590688
2282,Men,Running,Free RN,nan,2.0,6039.8633948635625,0.26,8938.997824398073,2024-11-14,Retail,Mumbai,-1328.769946869983
2283,Men,Soccer,Mercurial Superfly,10,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-08-21,Retail,Delhi,905.9795092295344
2284,Kids,Soccer,Mercurial Superfly,M,2.0,6039.8633948635625,0.53,5677.4715911717485,2024-08-10,Online,Kolkata,-4590.296180096308
2285,Women,Basketball,LeBron 20,L,-1.0,6039.8633948635625,0.0,0.0,2024-10-12,Retail,Delhi,5133.883885634028
2286,Women,Lifestyle,Waffle One,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-16,Online,Bangalore,1811.9590184590688
2287,Women,Running,React Infinity,9,3.0,6039.8633948635625,0.0,18119.59018459069,2024-10-12,Online,Mumbai,2717.938527688604
2288,Women,Training,ZoomX Invincible,nan,2.0,6039.8633948635625,0.25,9059.795092295344,2024-08-24,Retail,Hyderabad,-1207.972678972712
2289,Women,Running,Air Zoom,L,2.0,6039.8633948635625,0.51,5919.066126966291,2024-10-12,Retail,Mumbai,-4348.701644301765
2290,Women,Training,Flex Trainer,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-20,Online,Kolkata,1811.9590184590688
2291,Women,Basketball,LeBron 20,L,-1.0,6039.8633948635625,0.0,0.0,2024-10-12,Retail,Pune,5133.883885634028
2292,Women,Running,Free RN,M,2.0,6039.8633948635625,1.1,-1207.9726789727135,2024-05-11,Online,Kolkata,-11475.74045024077
2293,Women,Basketball,Air Jordan,XL,3.0,6039.8633948635625,0.0,18119.59018459069,2025-05-13,Retail,Mumbai,2717.938527688604
2012,Women,Soccer,Phantom GT,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-01-09,Retail,Hyderabad,1811.9590184590688
2295,Kids,Lifestyle,Dunk Low,nan,2.0,6039.8633948635625,0.81,2295.148090048153,2025-06-17,Retail,Hyd,-7972.619681219903
2296,Women,Soccer,Phantom GT,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-15,Online,Delhi,1811.9590184590688
2297,Kids,Basketball,LeBron 20,M,2.0,6356.31,0.74,3305.2812000000004,2024-12-31,Online,Pune,-7500.4458
2298,Men,Training,SuperRep Go,nan,2.0,5571.14,0.49,5682.562800000001,2025-11-06,Retail,Kolkata,-3788.3752
2299,Kids,Soccer,Phantom GT,nan,2.0,6039.8633948635625,0.77,2778.3371616372383,2025-09-05,Online,Hyderbad,-7489.430609630817
2300,Men,Basketball,Air Jordan,L,3.0,6331.64,0.78,4178.88,2024-08-17,Retail,Delhi,-11966.802
2301,Men,Soccer,Mercurial Superfly,XL,2.0,7982.2,0.0,15964.4,2024-12-29,Online,Pune,2394.66
2302,Women,Running,Air Zoom,XL,0.0,6039.8633948635625,0.0,0.0,2025-02-27,Retail,Hyd,0.0
2303,Kids,Running,Free RN,L,2.0,2504.09,0.0,5008.18,2024-12-24,Retail,Hyd,751.2269999999999
2304,Men,Training,Flex Trainer,11,2.0,6039.8633948635625,0.0,12079.726789727123,2024-11-28,Online,Hyd,1811.9590184590688
2305,Kids,Running,Pegasus Turbo,L,2.0,4803.7,0.08,8838.808,2024-10-12,Retail,Mumbai,672.5180000000018
2306,Kids,Basketball,Air Jordan,nan,1.0,8267.56,0.29,5869.97,2024-11-10,Retail,Bangalore,-1157.4559999999992
2307,Women,Running,Free RN,XL,2.0,9369.1,0.0,18738.2,2025-06-18,Retail,Kolkata,2810.7300000000014
2308,Men,Running,Pegasus Turbo,nan,0.0,6039.8633948635625,0.65,0.0,2025-05-01,Online,Bengaluru,0.0
2004,Kids,Lifestyle,Dunk Low,M,2.0,6039.8633948635625,0.6,4831.8907158908505,2025-02-23,Retail,Bengaluru,-5435.877055377206
2310,Men,Running,Air Zoom,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-04-02,Online,Kolkata,1811.9590184590688
2026,Women,Training,Flex Trainer,M,4.0,6039.8633948635625,0.26,17877.995648796146,2024-09-25,Online,Delhi,-2657.539893739966
2312,Kids,Soccer,Premier III,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-09-30,Online,Bengaluru,1811.9590184590688
2313,Women,Training,SuperRep Go,M,0.0,6039.8633948635625,0.0,0.0,2024-10-12,Online,Delhi,0.0
2314,Women,Soccer,Mercurial Superfly,M,2.0,6039.8633948635625,0.86,1691.1617505617976,2024-09-12,Retail,Mumbai,-8576.606020706258
2315,Men,Basketball,Kyrie Flytrap,M,2.0,9149.88,0.71,5306.9304,2024-12-11,Retail,Hyderabad,-10247.865599999996
2316,Men,Soccer,Phantom GT,M,1.0,6039.8633948635625,0.39,3684.316670866773,2024-10-12,Retail,Delhi,-1449.5672147672549
2317,Men,Training,Flex Trainer,M,2.0,9695.44,1.06,-1163.4528000000012,2024-09-13,Online,Kolkata,-17645.700800000002
2318,Men,Soccer,Phantom GT,11,2.0,6039.8633948635625,0.25,9059.795092295344,2025-04-04,Retail,Delhi,-1207.972678972712
2319,Women,Basketball,Kyrie Flytrap,L,-1.0,5649.99,0.0,0.0,2025-06-29,Online,Delhi,4802.4915
2320,Kids,Running,Pegasus Turbo,XL,2.0,4033.28,0.0,8066.56,2025-01-23,Retail,Hyd,1209.9840000000004
2321,Men,Lifestyle,Dunk Low,8,2.0,6039.8633948635625,0.0,12079.726789727123,2024-06-10,Online,Mumbai,1811.9590184590688
2322,Women,Running,Pegasus Turbo,L,0.0,8016.24,0.0,0.0,2025-07-04,Retail,Delhi,0.0
2323,Men,Lifestyle,Dunk Low,nan,2.0,6537.29,0.0,13074.58,2025-05-01,Online,Bengaluru,1961.187
2324,Women,Soccer,Mercurial Superfly,M,0.0,6039.8633948635625,0.21,0.0,2025-02-27,Online,Kolkata,0.0
2325,Men,Basketball,Zoom Freak,M,0.0,8031.83,0.56,0.0,2025-05-18,Online,Kolkata,0.0
2326,Women,Lifestyle,Dunk Low,XL,4.0,9804.641399999999,0.0,29462.946199999966,2024-10-12,Retail,Kolkata,5962.164000000004
2327,Men,Training,Flex Trainer,XL,4.0,6640.67,0.0,26562.68,2025-03-21,Retail,Delhi,3984.402000000002
2328,Men,Lifestyle,Waffle One,6,2.0,6449.46,0.29,9158.23,2024-09-11,Online,Mumbai,-1805.8520000000008
2329,Men,Basketball,Kyrie Flytrap,L,4.0,4981.26,0.0,19925.04,2025-05-06,Online,Mumbai,2988.756000000001
2330,Women,Training,Flex Trainer,XL,2.0,6039.8633948635625,0.06,11354.943182343495,2024-10-22,Online,Mumbai,1087.175411075441
2331,Kids,Basketball,Kyrie Flytrap,L,2.0,9023.07,0.0,18046.14,2024-11-23,Retail,Mumbai,2706.9210000000003
2332,Kids,Training,Flex Trainer,nan,-1.0,6039.8633948635625,0.22,0.0,2024-07-15,Retail,Pune,5133.883885634028
2333,Kids,Running,Free RN,nan,2.0,4638.25,0.0,9276.5,2024-10-12,Online,Hyd,1391.4750000000004
2334,Women,Training,SuperRep Go,L,4.0,6039.8633948635625,0.82,4348.701644301767,2024-06-06,Retail,Mumbai,-16186.833898234345
2335,Women,Running,Free RN,XL,0.0,5620.64,0.0,0.0,2024-01-05,Online,Mumbai,0.0
2336,Kids,Soccer,Mercurial Superfly,8,4.0,8482.43,0.0,29462.946199999966,2023-10-22,Online,Pune,5089.458000000002
2337,Women,Training,SuperRep Go,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-17,Online,Pune,1811.9590184590688
2338,Women,Soccer,Premier III,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Delhi,1811.9590184590688
2339,Women,Basketball,LeBron 20,L,4.0,6039.8633948635625,0.0,24159.45357945425,2024-10-12,Retail,Kolkata,3623.9180369181377
2340,Women,Running,Free RN,7,3.0,6039.8633948635625,0.91,1630.7631166131614,2024-08-07,Online,Mumbai,-13770.888540288925
2341,Women,Lifestyle,Waffle One,11,2.0,6039.8633948635625,0.0,12079.726789727123,2025-04-22,Online,Hyd,1811.9590184590688
2342,Women,Training,Metcon 7,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-19,Retail,Kolkata,1811.9590184590688
2343,Women,Basketball,Zoom Freak,nan,0.0,7507.91,0.0,0.0,2024-11-22,Retail,Kolkata,0.0
2344,Kids,Training,ZoomX Invincible,10,-1.0,6039.8633948635625,0.65,0.0,2025-06-20,Online,Kolkata,5133.883885634028
2345,Men,Running,React Infinity,nan,0.0,6039.8633948635625,0.0,0.0,2025-06-21,Retail,Hyderabad,0.0
2346,Men,Soccer,Phantom GT,7,2.0,6320.59,0.93,884.8825999999995,2024-10-12,Retail,Mumbai,-9860.120400000002
2347,Men,Training,Flex Trainer,L,2.0,9653.35,0.0,19306.7,2024-09-21,Retail,Bangalore,2896.005000000001
2348,Kids,Training,Metcon 7,XL,2.0,6591.41,0.0,13182.82,2025-04-29,Retail,Delhi,1977.423000000001
2349,Kids,Soccer,Tiempo Legend,10,3.0,6039.8633948635625,0.0,18119.59018459069,2023-10-25,Online,Delhi,2717.938527688604
2350,Men,Running,Air Zoom,nan,4.0,8228.88,0.0,29462.946199999966,2025-03-21,Retail,Delhi,4937.328000000001
2351,Men,Basketball,LeBron 20,11,3.0,4179.34,0.0,12538.02,2024-07-29,Retail,Pune,1880.703000000001
2352,Men,Basketball,LeBron 20,M,2.0,6039.8633948635625,0.0,12079.726789727123,2025-03-24,Online,Bangalore,1811.9590184590688
2353,Kids,Training,ZoomX Invincible,9,0.0,6039.8633948635625,0.22,0.0,2024-10-03,Retail,Bangalore,0.0
2354,Men,Basketball,Kyrie Flytrap,L,0.0,6039.8633948635625,0.0,0.0,2024-09-06,Online,Hyderbad,0.0
2355,Women,Lifestyle,Waffle One,L,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-07-26,Retail,Bengaluru,905.9795092295344
2356,Men,Basketball,Air Jordan,L,2.0,6039.8633948635625,0.0,12079.726789727123,2025-02-17,Retail,Pune,1811.9590184590688
2357,Women,Lifestyle,Air Force 1,M,2.0,6039.8633948635625,1.22,-2778.3371616372383,2025-04-28,Retail,Bangalore,-13046.104932905297
2358,Men,Basketball,LeBron 20,M,4.0,6039.8633948635625,0.0,24159.45357945425,2025-02-24,Online,Pune,3623.9180369181377
2359,Men,Lifestyle,Waffle One,L,-1.0,9804.641399999999,0.34,-2960.1968,2024-10-12,Retail,Pune,1868.928
2360,Women,Training,Metcon 7,XL,2.0,6039.8633948635625,0.85,1811.959018459069,2024-07-12,Online,Hyderbad,-8455.808752808987
2361,Kids,Training,Flex Trainer,L,0.0,6039.8633948635625,1.06,0.0,2024-07-30,Retail,Mumbai,0.0
2362,Women,Lifestyle,Blazer Mid,XL,2.0,6039.8633948635625,1.04,-483.1890715890854,2024-12-09,Online,Bengaluru,-10750.956842857142
2363,Kids,Running,Pegasus Turbo,XL,2.0,5419.15,1.08,-867.0640000000008,2025-01-07,Retail,Hyderbad,-10079.619
2364,Women,Lifestyle,Dunk Low,M,2.0,6039.8633948635625,0.27,8818.2005565008,2024-10-12,Online,Delhi,-1449.5672147672558
2365,Women,Running,React Infinity,10,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-17,Online,Hyderabad,1811.9590184590688
2366,Kids,Lifestyle,Waffle One,M,2.0,6039.8633948635625,0.63,4469.498912199037,2025-05-08,Retail,Bangalore,-5798.26885906902
2367,Kids,Lifestyle,Dunk Low,XL,4.0,6202.99,0.84,3969.91,2024-11-12,Online,Bangalore,-17120.255999999998
2368,Women,Lifestyle,Waffle One,L,2.0,5582.98,0.0,11165.96,2023-08-04,Retail,Delhi,1674.8940000000002
2369,Men,Basketball,LeBron 20,XL,0.0,4248.21,0.5,0.0,2025-11-07,Online,Hyderabad,0.0
2370,Men,Running,Pegasus Turbo,L,2.0,6039.8633948635625,0.0,12079.726789727123,2025-02-04,Online,Delhi,1811.9590184590688
2371,Kids,Training,Flex Trainer,nan,1.0,6039.8633948635625,0.05,5737.870225120384,2025-04-15,Online,Kolkata,603.986339486356
2372,Men,Running,Free RN,nan,2.0,7624.86,0.0,15249.72,2025-05-23,Online,Kolkata,2287.4580000000005
2373,Women,Lifestyle,Air Force 1,XL,2.0,8637.25,0.35,11228.425,2024-09-22,Retail,Kolkata,-3454.899999999998
2006,Women,Basketball,Zoom Freak,L,-1.0,8799.22,0.0,0.0,2023-08-13,Retail,Bangalore,6408.8596649999945
2375,Men,Training,Metcon 7,nan,-1.0,9061.25,0.0,0.0,2025-05-04,Retail,Mumbai,6408.8596649999945
2376,Men,Lifestyle,Dunk Low,XL,2.0,3718.82,0.88,892.5168,2024-10-03,Online,Delhi,-5429.477199999999
2377,Men,Basketball,LeBron 20,nan,4.0,6039.8633948635625,0.0,24159.45357945425,2025-02-07,Online,Mumbai,3623.9180369181377
2378,Women,Basketball,LeBron 20,XL,-1.0,6039.8633948635625,0.0,0.0,2024-04-11,Retail,Mumbai,5133.883885634028
2379,Men,Lifestyle,Air Force 1,L,4.0,6039.8633948635625,0.0,24159.45357945425,2024-04-09,Online,Mumbai,3623.9180369181377
2380,Men,Soccer,Phantom GT,M,1.0,7932.85,0.0,7932.85,2024-09-12,Retail,Delhi,1189.9274999999998
2381,Kids,Lifestyle,Dunk Low,M,3.0,4834.65,1.02,-290.08,2024-10-12,Retail,Pune,-12618.437499999998
2382,Men,Lifestyle,Waffle One,L,4.0,6039.8633948635625,0.0,24159.45357945425,2024-03-09,Retail,Mumbai,3623.9180369181377
2004,Women,Basketball,LeBron 20,nan,-1.0,3272.45,0.0,0.0,2025-02-28,Online,Kolkata,2781.5825
2384,Women,Training,SuperRep Go,nan,3.0,2186.9894000000004,1.22,-1553.23,2024-05-09,Online,Delhi,-6834.2035
2385,Men,Training,Metcon 7,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-03-10,Retail,Delhi,1811.9590184590688
2386,Men,Basketball,Kyrie Flytrap,M,2.0,2271.77,0.0,4543.54,2025-07-13,Online,Pune,681.531
2387,Women,Basketball,Kyrie Flytrap,nan,3.0,6039.8633948635625,0.0,18119.59018459069,2024-09-21,Online,Pune,2717.938527688604
2388,Kids,Running,Air Zoom,L,1.0,5321.46,0.0,5321.46,2024-09-02,Retail,Bangalore,798.219
2389,Women,Basketball,Kyrie Flytrap,XL,0.0,7901.16,0.77,0.0,2024-10-08,Online,Delhi,0.0
2390,Kids,Lifestyle,Waffle One,XL,-1.0,6039.8633948635625,0.0,0.0,2025-05-24,Online,Delhi,5133.883885634028
2002,Women,Training,ZoomX Invincible,XL,4.0,6820.42,0.0,27281.68,2024-10-03,Retail,Kolkata,4092.252
2392,Kids,Basketball,Zoom Freak,XL,2.0,8631.03,0.0,17262.06,2024-10-12,Retail,Bengaluru,2589.309000000001
2050,Kids,Training,ZoomX Invincible,L,2.0,6039.8633948635625,1.19,-2295.148090048153,2024-10-12,Retail,Hyderabad,-12562.915861316207
2394,Kids,Lifestyle,Air Force 1,XL,2.0,6039.8633948635625,0.2,9663.7814317817,2023-08-18,Online,Delhi,-603.9863394863551
2395,Kids,Soccer,Premier III,XL,1.0,6039.8633948635625,0.0,6039.8633948635625,2025-07-08,Online,Pune,905.9795092295344
2396,Men,Basketball,Air Jordan,L,2.0,5967.92,0.03,11577.7648,2025-09-06,Retail,Pune,1432.300799999999
2397,Men,Soccer,Phantom GT,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2023-12-27,Retail,Mumbai,1811.9590184590688
2398,Women,Soccer,Mercurial Superfly,L,2.0,4301.85,0.74,2236.9620000000004,2024-10-12,Retail,Bangalore,-5076.183
2399,Women,Running,Air Zoom,L,-1.0,6188.29,0.0,0.0,2024-08-07,Retail,Pune,5260.0465
2025,Kids,Training,ZoomX Invincible,XL,4.0,6743.07,0.0,26972.28,2024-10-09,Online,Pune,4045.842000000001
2012,Kids,Running,Pegasus Turbo,nan,0.0,9220.15,0.0,0.0,2025-04-02,Retail,Pune,0.0
2402,Kids,Running,React Infinity,nan,2.0,6437.85,0.0,12875.7,2025-03-09,Online,Mumbai,1931.355
2403,Women,Running,React Infinity,XL,2.0,6039.8633948635625,1.13,-1570.364482664525,2024-08-24,Retail,Delhi,-11838.13225393258
2404,Men,Lifestyle,Blazer Mid,XL,2.0,6039.8633948635625,0.09,10992.551378651684,2024-01-25,Online,Pune,724.7836073836279
2405,Men,Basketball,Kyrie Flytrap,6,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-11-17,Online,Kolkata,905.9795092295344
2406,Men,Training,Metcon 7,L,4.0,6458.72,0.0,25834.88,2023-09-17,Online,Mumbai,3875.232
2407,Kids,Running,Free RN,6,2.0,9193.15,0.0,18386.3,2023-12-30,Online,Kolkata,2757.945
2408,Men,Soccer,Premier III,XL,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-10-09,Retail,Bengaluru,905.9795092295344
2409,Men,Basketball,Zoom Freak,M,2.0,6039.8633948635625,0.0,12079.726789727123,2025-01-19,Retail,Bengaluru,1811.9590184590688
